MonthYear,YEAR,Actor1Name,Actor1Code,QuadClass,Actor2Name,Actor2Code,EventCode,GoldsteinScale,NumMentions,NumArticles,AvgTone,Actor1Geo_Fullname,Actor1Geo_Lat,Actor1Geo_Long,Actor2Geo_Fullname,Actor2Geo_Lat,Actor2Geo_Long,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long
201310,2013,AL MEZAN,NGOPALHRI,2,ISRAEL,ISR,080,5.0,10,10,0.788954635108481,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201310,2013,ISRAELI,ISR,4,ADDAMEER,NGOPALHRI,190,-10.0,6,6,1.62651428061445,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ISRAELI,ISRCOP,4,ADDAMEER,NGOPALHRI,190,-10.0,14,14,1.56604307318709,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ADDAMEER,NGOPALHRI,4,JERUSALEM,ISR,172,-5.0,50,50,1.50319660493601,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ISRAELI,ISR,4,ADDAMEER,NGOPALHRI,190,-10.0,11,11,1.82068154392274,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ISRAELI,ISRCOP,4,ADDAMEER,NGOPALHRI,190,-10.0,3,3,1.6304347826087,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ADDAMEER,NGOPALHRI,4,JERUSALEM,ISR,172,-5.0,10,10,1.6304347826087,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,2,2,1.68711656441718,"Sharia, HaDarom, Israel",31.3986,34.4362,"Sharia, HaDarom, Israel",31.3986,34.4362,"Sharia, HaDarom, Israel",31.3986,34.4362
201310,2013,ISRAELI,ISRMIL,4,ADDAMEER,NGOPALHRI,173,-5.0,6,6,0.452488687782805,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ISRAELI,ISRGOV,4,ADDAMEER,NGOPALHRI,173,-5.0,18,18,1.45631067961165,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ISRAELI,ISR,4,ADDAMEER,NGOPALHRI,190,-10.0,3,3,1.89048239895698,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ISRAEL,ISR,4,ADDAMEER,NGOPALHRI,173,-5.0,4,4,0.878912968696248,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201310,2013,ISRAELI,ISR,4,ADDAMEER,NGOPALHRI,173,-5.0,16,16,1.20535518165444,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,AL MEZAN,NGOPALHRI,4,ISRAEL,ISR,190,-10.0,5,5,1.3986013986014,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
201310,2013,ADDAMEER,NGOPALHRI,4,ISRAEL,ISR,173,-5.0,4,4,2.63157894736842,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201310,2013,ISRAELI,ISR,3,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,111,-2.0,4,4,0.338307120132634,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201310,2013,ISRAELI,ISR,4,ADDAMEER,NGOPALHRI,173,-5.0,8,8,2.63157894736842,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201311,2013,ISRAEL,ISR,4,AL HAQ,NGOPALHRI,172,-5.0,1,1,1.16959064327485,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201311,2013,ISRAEL,ISR,4,AL HAQ,NGOPALHRI,172,-5.0,1,1,0.579710144927536,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201311,2013,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,112,-2.0,3,3,0.404858299595142,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201311,2013,ISRAELI,ISR,4,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,173,-5.0,4,4,2.60353773271938,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201311,2013,JERUSALEM,ISRHLH,1,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,043,2.8,2,2,2.6536312849162,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201311,2013,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,JERUSALEM,ISRHLH,042,1.9,2,2,2.6536312849162,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201311,2013,ISRAELI,ISR,4,AL MEZAN,NGOPALHRI,173,-5.0,10,10,0.823045267489712,"Rahat, HaDarom, Israel",31.3934,34.755,"Rahat, HaDarom, Israel",31.3934,34.755,"Rahat, HaDarom, Israel",31.3934,34.755
201311,2013,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,2,2,1.35983263598326,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811
201312,2013,ADDAMEER,NGOPALHRIOPP,3,ISRAEL,ISR,100,-5.0,10,10,1.84254606365159,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201312,2013,ADDAMEER,NGOPALHRIOPP,2,ISRAEL,ISROPP,0841,7.0,4,4,1.84254606365159,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201312,2013,ADDAMEER,NGOPALHRIOPP,1,ISRAEL,ISR,040,1.0,4,4,1.84254606365159,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201312,2013,AL MEZAN,NGOPALHRI,3,ISRAEL,ISR,112,-2.0,10,10,1.82815356489945,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201312,2013,AL HAQ,NGOPALHRI,4,ISRAEL,ISR,190,-10.0,2,2,1.2987012987013,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201312,2013,ADDAMEER,NGOPALHRIOPP,1,ISRAEL,ISRJUD,010,0.0,1,1,0.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201312,2013,ADDAMEER,NGOPALHRIOPP,1,ISRAEL,ISR,010,0.0,1,1,0.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201312,2013,ISRAEL,ISR,1,ADDAMEER,NGOPALHRIOPP,010,0.0,10,10,2.80269058295964,"Sufa, HaDarom, Israel",31.2366,34.341,"Sufa, HaDarom, Israel",31.2366,34.341,"Sufa, HaDarom, Israel",31.2366,34.341
201312,2013,ISRAEL,ISR,1,ADDAMEER,NGOPALHRIOPP,010,0.0,10,10,2.83018867924528,"Sufa, HaDarom, Israel",31.2366,34.341,"Sufa, HaDarom, Israel",31.2366,34.341,"Sufa, HaDarom, Israel",31.2366,34.341
201401,2014,ADDAMEER,NGOPALHRI,1,ISRAEL,ISROPP,020,3.0,4,4,4.38116100766703,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201401,2014,JERUSALEM,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,043,2.8,1,1,1.91082802547771,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201401,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,JERUSALEM,ISR,042,1.9,1,1,1.91082802547771,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201401,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAEL,ISR,161,-4.0,2,2,2.02474690663667,"Plain Of Sharon, HaMerkaz, Israel",32.2833,34.9167,"Kadima, HaMerkaz, Israel",32.2827,34.9105,"Plain Of Sharon, HaMerkaz, Israel",32.2833,34.9167
201401,2014,ISRAEL,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,112,-2.0,2,2,2.291917973462,"Ashkelon, HaDarom, Israel",31.6693,34.5715,"Ashkelon, HaDarom, Israel",31.6693,34.5715,"Ashkelon, HaDarom, Israel",31.6693,34.5715
201401,2014,AL MEZAN,NGOPALHRI,4,ISRAEL,ISR,193,-10.0,2,2,0.911161731207289,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201401,2014,AL MEZAN,NGOPALHRI,3,ISRAEL,ISR,111,-2.0,4,4,0.911161731207289,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811
201401,2014,ISRAEL,ISRMIL,4,AMERICAN TASK FORCE ON PALESTINE,NGOPAL,163,-8.0,2,2,1.82926829268293,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201401,2014,AL MEZAN,NGOPALHRI,4,ISRAELI,ISR,190,-10.0,11,7,0.925925925925926,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201401,2014,ISRAEL,ISR,2,AMERICAN TASK FORCE ON PALESTINE,NGOPAL,0871,9.0,2,2,0.649350649350649,United States,38.0,-97.0,Israel,31.5,34.75,Israel,31.5,34.75
201402,2014,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,1,1,1.82767624020888,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811
201402,2014,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,1,1,1.82767624020888,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201402,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,111,-2.0,18,18,1.75438596491228,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201402,2014,ISRAEL,ISRGOV,2,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,0833,5.0,4,4,3.39946070878274,"Tehran, Tehran, Iran",35.75,51.5148,"Tehran, Tehran, Iran",35.75,51.5148,"Tehran, Tehran, Iran",35.75,51.5148
201402,2014,ISRAEL,ISRGOV,2,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,0833,5.0,26,26,2.90682204187793,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201402,2014,AL MEZAN,NGOPALHRI,1,ISRAELI,ISR,051,3.4,2,2,0.646551724137931,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201402,2014,ISRAEL,ISRGOV,2,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,0833,5.0,4,4,2.95724766000506,"Islamabad, Islamabad, Pakistan",33.7,73.1667,"Islamabad, Islamabad, Pakistan",33.7,73.1667,"Islamabad, Islamabad, Pakistan",33.7,73.1667
201402,2014,AL MEZAN,NGOPALHRI,1,ISRAELI,ISR,010,0.0,2,2,1.07296137339056,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201402,2014,AL MEZAN,NGOPALHRI,3,ISRAEL,ISR,111,-2.0,10,10,1.07296137339056,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201402,2014,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,2,2,2.96191819464034,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201402,2014,AL MEZAN,NGOPALHRI,4,ISRAEL,ISRCVL,190,-10.0,4,4,1.74927113702624,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201402,2014,AL MEZAN,NGOPALHRI,1,ISRAEL,ISRCVL,051,3.4,4,4,1.74927113702624,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811,"Geneva, Genè, Switzerland",46.1956,6.14811
201402,2014,AL MEZAN,NGOPALHRI,1,ISRAEL,ISRCVL,014,0.0,4,4,1.74927113702624,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201402,2014,AL MEZAN,NGOPALHRI,1,ISRAELI,ISR,010,0.0,10,10,0.743494423791822,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201402,2014,ISRAEL,ISROPP,1,ADDAMEER,NGOPALHRI,010,0.0,4,4,1.68421052631579,"Abu Ghosh, Yerushalayim, Israel",31.8059,35.1093,"Abu Ghosh, Yerushalayim, Israel",31.8059,35.1093,"Abu Ghosh, Yerushalayim, Israel",31.8059,35.1093
201402,2014,ISRAEL,ISROPP,4,ADDAMEER,NGOPALHRI,1822,-9.0,4,4,1.68421052631579,"Abu Ghosh, Yerushalayim, Israel",31.8059,35.1093,"Abu Ghosh, Yerushalayim, Israel",31.8059,35.1093,"Abu Ghosh, Yerushalayim, Israel",31.8059,35.1093
201402,2014,AL HAQ,NGOPALHRI,1,ISRAEL,ISR,051,3.4,2,2,3.68550368550369,"Nazareth, Ha?afon, Israel",32.6993,35.3048,"Nazareth, Ha?afon, Israel",32.6993,35.3048,"Nazareth, Ha?afon, Israel",32.6993,35.3048
201403,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,054,6.0,2,2,2.76553106212425,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
201403,2014,AL MEZAN,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,2,2,2.36907730673317,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201403,2014,AL MEZAN,NGOPALHRI,3,ISRAEL,ISR,111,-2.0,5,5,1.84696569920844,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201403,2014,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,ISRAELI,ISR,012,-0.4,2,2,2.46153846153846,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201403,2014,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,2,2,4.82233502538071,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201403,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,037,5.0,2,2,4.82233502538071,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201403,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,046,7.0,2,2,4.82233502538071,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201403,2014,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,045,5.0,2,2,2.78063851699279,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201403,2014,ISRAELI,ISR,1,AMERICAN TASK FORCE ON PALESTINE,NGOPAL,051,3.4,2,2,15.3846153846154,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201404,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,046,7.0,2,2,2.33236151603499,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201404,2014,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,2,2,2.33236151603499,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201404,2014,ADDAMEER,NGOPALHRI,3,ISRAELI,ISR,141,-6.5,10,10,0.963222416812609,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201404,2014,AL HAQ,NGOPALHRI,1,ISRAEL,ISR,010,0.0,4,4,2.17948717948718,"Yaara, Ha?afon, Israel",33.0675,35.187,"Yaara, Ha?afon, Israel",33.0675,35.187,"Yaara, Ha?afon, Israel",33.0675,35.187
201404,2014,ISRAELI,ISR,2,AMERICAN TASK FORCE ON PALESTINE,NGOPAL,073,7.4,2,2,3.72670807453416,"Jerusalem, Israel (general), Israel",31.7667,35.2333,United States,38.0,-97.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201404,2014,ISRAELI,ISR,1,AMERICAN TASK FORCE ON PALESTINE,NGOPAL,026,4.0,2,2,3.72670807453416,Algeria,28.0,3.0,Algeria,28.0,3.0,Algeria,28.0,3.0
201404,2014,ADDAMEER,NGOPALHRI,3,ISRAELI,ISRGOV,142,-6.5,10,10,1.61812297734628,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,036,4.0,2,2,4.51923076923077,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,ADDAMEER,NGOPALHRI,3,ISRAELI,ISRGOV,112,-2.0,6,6,1.61812297734628,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,050,3.5,2,2,4.51923076923077,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,ADDAMEER,NGOPALHRI,3,ISRAELI,ISR,112,-2.0,4,4,1.61812297734628,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,050,3.5,2,2,4.51923076923077,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,111,-2.0,2,2,4.51923076923077,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,ADDAMEER,NGOPALHRI,3,ISRAELI,ISRGOV,112,-2.0,6,6,1.62162162162162,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807
201404,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,030,4.0,1,1,4.39146800501882,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,ADDAMEER,NGOPALHRI,3,ISRAELI,ISRGOV,142,-6.5,10,10,1.62162162162162,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807
201404,2014,ADDAMEER,NGOPALHRI,3,ISRAELI,ISR,112,-2.0,4,4,1.62162162162162,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807
201404,2014,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,030,4.0,1,1,4.39146800501882,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201404,2014,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,036,4.0,1,1,2.87107258938245,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201404,2014,ISRAEL,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,111,-2.0,2,2,2.24403927068724,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364
201405,2014,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,1,1,2.86259541984733,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201405,2014,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,112,-2.0,10,10,0.728155339805825,"Nesher, H_efa, Israel",32.7665,35.05,"Nesher, H_efa, Israel",32.7665,35.05,"Nesher, H_efa, Israel",32.7665,35.05
201405,2014,ADDAMEER,NGOPALHRI,4,ISRAEL,ISROPP,173,-5.0,4,4,2.72952853598015,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201405,2014,ADDAMEER,NGOPALHRI,4,ISRAEL,ISROPP,173,-5.0,1,1,2.7431421446384,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201405,2014,AL MEZAN,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,30,20,1.62826078199897,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201405,2014,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,142,-6.5,4,4,1.10803324099723,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807
201405,2014,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAEL,ISR,112,-2.0,1,1,3.19488817891374,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807,"Megiddo, Ha?afon, Israel",32.5786,35.1807
201405,2014,ISRAEL,ISR,4,AL HAQ,NGOPALHRI,190,-10.0,4,4,2.69607843137255,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201405,2014,AL HAQ,NGOPALHRI,3,ISRAELI,ISRGOVMIL,110,-2.0,4,4,2.69607843137255,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201405,2014,AL HAQ,NGOPALHRI,3,ISRAELI,ISR,110,-2.0,2,2,2.69607843137255,Netherlands,52.5,5.75,"Gaza, Israel (general), Israel",31.4167,34.3333,Netherlands,52.5,5.75
201405,2014,AL HAQ,NGOPALHRI,3,ISRAEL,ISRGOVMIL,110,-2.0,2,2,2.69607843137255,"Gaza, Israel (general), Israel",31.4167,34.3333,United Kingdom,54.0,-2.0,"Gaza, Israel (general), Israel",31.4167,34.3333
201405,2014,AL HAQ,NGOPALHRI,3,ISRAELI,ISR,110,-2.0,2,2,2.69607843137255,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
